,Station,Year,Month,Day,Julian,Min.Temp,Max.Temp,radiation,total_pp,Precip.,wind.speed,vap,co2,Date,GDD,GDDcum,precip_cum,rad_cum,GDDcum_gs,precip_gs,rad_gs
2952,SUMMERSIDE,2007,2,1,32,-17.7,-3.3,8.3,-999.9,0.7,14.7,2,330,2007-02-01,0,1.05,92.3,155.8,0,0,0
2953,SUMMERSIDE,2007,2,2,33,-10.4,-0.2,7.1,-999.9,2.5,13.4,3.9,330,2007-02-02,0,1.05,94.8,162.9,0,0,0
2954,SUMMERSIDE,2007,2,3,34,-3.1,-1.8,2.6,-999.9,3.5,17.7,4.7,330,2007-02-03,0,1.05,98.3,165.5,0,0,0
2955,SUMMERSIDE,2007,2,4,35,-11.4,-6.1,5.2,-999.9,0,24.2,2.1,330,2007-02-04,0,1.05,98.3,170.7,0,0,0
2956,SUMMERSIDE,2007,2,5,36,-16.3,-13.5,3.9,-999.9,0,23.5,1.2,330,2007-02-05,0,1.05,98.3,174.6,0,0,0
2957,SUMMERSIDE,2007,2,6,37,-21.4,-13.4,6.6,-999.9,0,27.2,0.9,330,2007-02-06,0,1.05,98.3,181.2,0,0,0
2958,SUMMERSIDE,2007,2,7,38,-17.5,-10.8,6.1,-999.9,0,14.2,1.3,330,2007-02-07,0,1.05,98.3,187.3,0,0,0
2959,SUMMERSIDE,2007,2,8,39,-19.1,-12.5,6.2,-999.9,0,16,1.2,330,2007-02-08,0,1.05,98.3,193.5,0,0,0
2960,SUMMERSIDE,2007,2,9,40,-16.3,-10.4,5.9,-999.9,0,21,1.4,330,2007-02-09,0,1.05,98.3,199.4,0,0,0
2961,SUMMERSIDE,2007,2,10,41,-14.9,-7.9,6.5,-999.9,0,14.5,1.8,330,2007-02-10,0,1.05,98.3,205.9,0,0,0
2962,SUMMERSIDE,2007,2,11,42,-14.8,-8.7,6.2,-999.9,0,18.8,1.6,330,2007-02-11,0,1.05,98.3,212.1,0,0,0
2963,SUMMERSIDE,2007,2,12,43,-16.4,-4.3,8.9,-999.9,0,21.4,1.8,330,2007-02-12,0,1.05,98.3,221,0,0,0
2964,SUMMERSIDE,2007,2,13,44,-16.6,-9.4,6.9,-999.9,0,22.5,1.4,330,2007-02-13,0,1.05,98.3,227.9,0,0,0
2965,SUMMERSIDE,2007,2,14,45,-15.8,3.3,11.4,-999.9,2.7,13.8,3.1,330,2007-02-14,0,1.05,101,239.3,0,0,0
2966,SUMMERSIDE,2007,2,15,46,-4.6,2.8,7.2,-999.9,0.6,45.6,4.8,330,2007-02-15,0,1.05,101.6,246.5,0,0,0
2967,SUMMERSIDE,2007,2,16,47,-15.6,-9.5,6.7,-999.9,0,40.5,1.4,330,2007-02-16,0,1.05,101.6,253.2,0,0,0
2968,SUMMERSIDE,2007,2,17,48,-11.9,-4.3,7.5,-999.9,0,23.3,2.3,330,2007-02-17,0,1.05,101.6,260.7,0,0,0
2969,SUMMERSIDE,2007,2,18,49,-10.6,-1,8.6,-999.9,0,12.3,3.3,330,2007-02-18,0,1.05,101.6,269.3,0,0,0
2970,SUMMERSIDE,2007,2,19,50,-4.9,-4.1,2.5,-999.9,0.6,25.7,3.8,330,2007-02-19,0,1.05,102.2,271.8,0,0,0
2971,SUMMERSIDE,2007,2,20,51,-17.6,-8.6,8.6,-999.9,0,19.1,1.6,330,2007-02-20,0,1.05,102.2,280.4,0,0,0
2972,SUMMERSIDE,2007,2,21,52,-12.2,-5,7.8,-999.9,0,8.5,2.4,330,2007-02-21,0,1.05,102.2,288.2,0,0,0
2973,SUMMERSIDE,2007,2,22,53,-12.9,-4.4,8.5,-999.9,0,17,2.1,330,2007-02-22,0,1.05,102.2,296.7,0,0,0
2974,SUMMERSIDE,2007,2,23,54,-13.8,-5.9,8.4,-999.9,0,12.2,2.4,330,2007-02-23,0,1.05,102.2,305.1,0,0,0
2975,SUMMERSIDE,2007,2,24,55,-14.4,-0.5,11.2,-999.9,0.6,18,3.1,330,2007-02-24,0,1.05,102.8,316.3,0,0,0
2976,SUMMERSIDE,2007,2,25,56,-4.3,0.9,7,-999.9,0,31,3.8,330,2007-02-25,0,1.05,102.8,323.3,0,0,0
2977,SUMMERSIDE,2007,2,26,57,-7.3,-2.3,6.9,-999.9,0,16.6,3.6,330,2007-02-26,0,1.05,102.8,330.2,0,0,0
2978,SUMMERSIDE,2007,2,27,58,-8.8,-2.2,8.1,-999.9,0.6,10.3,3.7,330,2007-02-27,0,1.05,103.4,338.3,0,0,0
2979,SUMMERSIDE,2007,2,28,59,-6.5,-1.4,7.2,-999.9,0,5.5,4.1,330,2007-02-28,0,1.05,103.4,345.5,0,0,0
2980,SUMMERSIDE,2007,3,1,60,-7.8,-1.9,7.8,-999.9,0,5,3.9,330,2007-03-01,0,1.05,103.4,353.3,0,0,0
2981,SUMMERSIDE,2007,3,2,61,-7.6,0.8,9.5,-999.9,7.2,15.9,4.2,330,2007-03-02,0,1.05,110.6,362.8,0,0,0
2982,SUMMERSIDE,2007,3,3,62,-2.7,4.5,8.9,-999.9,2.3,26.6,5.4,330,2007-03-03,0,1.05,112.9,371.7,0,0,0
2983,SUMMERSIDE,2007,3,4,63,-1.3,0.8,4.9,-999.9,2.7,16.5,5.6,330,2007-03-04,0,1.05,115.6,376.6,0,0,0
2984,SUMMERSIDE,2007,3,5,64,-9.6,-2.2,9.3,-999.9,0,13.9,3.4,330,2007-03-05,0,1.05,115.6,385.9,0,0,0
2985,SUMMERSIDE,2007,3,6,65,-11.8,-9.9,4.8,-999.9,0.6,23.8,2.1,330,2007-03-06,0,1.05,116.2,390.7,0,0,0
2986,SUMMERSIDE,2007,3,7,66,-19.4,-13.1,8.8,-999.9,0,30,1,330,2007-03-07,0,1.05,116.2,399.5,0,0,0
2987,SUMMERSIDE,2007,3,8,67,-21.1,-14.8,8.9,-999.9,0,15.8,0.9,330,2007-03-08,0,1.05,116.2,408.4,0,0,0
2988,SUMMERSIDE,2007,3,9,68,-20,-3.4,14.6,-999.9,0,21.5,1.5,330,2007-03-09,0,1.05,116.2,423,0,0,0
2989,SUMMERSIDE,2007,3,10,69,-12.6,3.6,14.6,-999.9,0,20.3,3.1,330,2007-03-10,0,1.05,116.2,437.6,0,0,0
2990,SUMMERSIDE,2007,3,11,70,-0.4,3.8,7.5,-999.9,6.8,19,6.6,330,2007-03-11,0,1.05,123,445.1,0,0,0
2991,SUMMERSIDE,2007,3,12,71,-3.2,1.3,7.9,-999.9,0,20.3,4,330,2007-03-12,0,1.05,123,453,0,0,0
2992,SUMMERSIDE,2007,3,13,72,-3.5,4.8,10.8,-999.9,0,15.5,5.3,330,2007-03-13,0,1.05,123,463.8,0,0,0
2993,SUMMERSIDE,2007,3,14,73,-1.6,8.8,12.3,-999.9,5.4,34.8,6.6,330,2007-03-14,0,1.05,128.4,476.1,0,0,0
2994,SUMMERSIDE,2007,3,15,74,5.6,7.4,5.2,-999.9,3.1,27.5,9.3,330,2007-03-15,1.5,2.55,131.5,481.3,0,0,0
2995,SUMMERSIDE,2007,3,16,75,-7.5,-2.4,8.8,-999.9,6.3,29.8,3.2,330,2007-03-16,0,2.55,137.8,490.1,0,0,0
2996,SUMMERSIDE,2007,3,17,76,-6.3,8.4,15.1,-999.9,8.4,36.1,6.1,330,2007-03-17,0,2.55,146.2,505.2,0,0,0
2997,SUMMERSIDE,2007,3,18,77,2.2,5,6.7,-999.9,0.6,33.3,6.8,330,2007-03-18,0,2.55,146.8,511.9,0,0,0
2998,SUMMERSIDE,2007,3,19,78,-5.7,-0.1,9.6,-999.9,0,31.5,3,330,2007-03-19,0,2.55,146.8,521.5,0,0,0
2999,SUMMERSIDE,2007,3,20,79,-2.1,3.1,9.3,-999.9,2,29.2,5.5,330,2007-03-20,0,2.55,148.8,530.8,0,0,0
3000,SUMMERSIDE,2007,3,21,80,-9.1,-1.7,11.2,-999.9,0,24.4,2.5,330,2007-03-21,0,2.55,148.8,542,0,0,0
3001,SUMMERSIDE,2007,3,22,81,-6,6.3,14.7,-999.9,0.7,38.5,5.2,330,2007-03-22,0,2.55,149.5,556.7,0,0,0
3002,SUMMERSIDE,2007,3,23,82,2.5,8.9,10.7,-999.9,0,19.2,7.8,330,2007-03-23,0.7,3.25,149.5,567.4,0,0,0
3003,SUMMERSIDE,2007,3,24,83,-4.1,-1.9,6.3,-999.9,0,16.5,3.9,330,2007-03-24,0,3.25,149.5,573.7,0,0,0
3004,SUMMERSIDE,2007,3,25,84,-8.3,-2,10.8,-999.9,0.6,12,3.4,330,2007-03-25,0,3.25,150.1,584.5,0,0,0
3005,SUMMERSIDE,2007,3,26,85,-9,6,16.9,-999.9,0,11,4.2,330,2007-03-26,0,3.25,150.1,601.4,0,0,0
3006,SUMMERSIDE,2007,3,27,86,-1.6,8.3,13.9,-999.9,0,13.8,6.9,330,2007-03-27,0,3.25,150.1,615.3,0,0,0
3007,SUMMERSIDE,2007,3,28,87,0.6,3.9,8.1,-999.9,0.6,37,5.5,330,2007-03-28,0,3.25,150.7,623.4,0,0,0
3008,SUMMERSIDE,2007,3,29,88,-3.9,1.7,10.7,-999.9,0,35.5,4.1,330,2007-03-29,0,3.25,150.7,634.1,0,0,0
3009,SUMMERSIDE,2007,3,30,89,-2.7,6.2,13.6,-999.9,0,20.5,4,330,2007-03-30,0,3.25,150.7,647.7,0,0,0
3010,SUMMERSIDE,2007,3,31,90,-4.8,0.8,10.9,-999.9,0.6,26.8,3,330,2007-03-31,0,3.25,151.3,658.6,0,0,0
3011,SUMMERSIDE,2007,4,1,91,-6.6,0.3,12.2,-999.9,0,13.6,3.5,330,2007-04-01,0,3.25,151.3,670.8,0,0,0
3012,SUMMERSIDE,2007,4,2,92,-8.6,1.7,15,-999.9,0,13,3.5,330,2007-04-02,0,3.25,151.3,685.8,0,0,0
3013,SUMMERSIDE,2007,4,3,93,-3.9,1.9,11.4,-999.9,0,18.5,4.3,330,2007-04-03,0,3.25,151.3,697.2,0,0,0
3014,SUMMERSIDE,2007,4,4,94,-4.8,0.4,10.9,-999.9,0,22,4.2,330,2007-04-04,0,3.25,151.3,708.1,0,0,0
3015,SUMMERSIDE,2007,4,5,95,-1.7,7.5,14.6,-999.9,7.4,21,7,330,2007-04-05,0,3.25,158.7,722.7,0,0,0
3016,SUMMERSIDE,2007,4,6,96,0.7,4.7,9.7,-999.9,0,32.8,6.3,330,2007-04-06,0,3.25,158.7,732.4,0,0,0
3017,SUMMERSIDE,2007,4,7,97,-1.1,4.1,11.2,-999.9,7.2,22.1,5.4,330,2007-04-07,0,3.25,165.9,743.6,0,0,0
3018,SUMMERSIDE,2007,4,8,98,-2.3,0.2,7.8,-999.9,1.3,51.5,5.5,330,2007-04-08,0,3.25,167.2,751.4,0,0,0
3019,SUMMERSIDE,2007,4,9,99,-1.5,1.8,9.1,-999.9,0,29.3,4.8,330,2007-04-09,0,3.25,167.2,760.5,0,0,0
3020,SUMMERSIDE,2007,4,10,100,-4.3,2.7,13.3,-999.9,0,13.1,4.2,330,2007-04-10,0,3.25,167.2,773.8,0,0,0
3021,SUMMERSIDE,2007,4,11,101,-5.2,5,16.2,-999.9,0,10.9,3.9,330,2007-04-11,0,3.25,167.2,790,0,0,0
3022,SUMMERSIDE,2007,4,12,102,-4.9,8.8,18.9,-999.9,0.7,7.9,4.4,330,2007-04-12,0,3.25,167.9,808.9,0,0,0
3023,SUMMERSIDE,2007,4,13,103,-0.7,0.3,5.2,-999.9,5.7,29.2,5.2,330,2007-04-13,0,3.25,173.6,814.1,0,0,0
3024,SUMMERSIDE,2007,4,14,104,-0.5,0.5,5.2,-999.9,0,33.5,5.7,330,2007-04-14,0,3.25,173.6,819.3,0,0,0
3025,SUMMERSIDE,2007,4,15,105,-6.8,1.7,15.3,-999.9,0,12.4,4.7,330,2007-04-15,0,3.25,173.6,834.6,0,0,0
3026,SUMMERSIDE,2007,4,16,106,-2.2,3.1,12.2,-999.9,0,21.1,5.4,330,2007-04-16,0,3.25,173.6,846.8,0,0,0
3027,SUMMERSIDE,2007,4,17,107,0.4,2.1,6.9,-999.9,2.9,39.2,6,330,2007-04-17,0,3.25,176.5,853.7,0,0,0
3028,SUMMERSIDE,2007,4,18,108,0.2,1.1,5.1,-999.9,0,40.5,5.9,330,2007-04-18,0,3.25,176.5,858.8,0,0,0
3029,SUMMERSIDE,2007,4,19,109,-0.3,1.7,7.6,-999.9,0,33.4,5.7,330,2007-04-19,0,3.25,176.5,866.4,0,0,0
3030,SUMMERSIDE,2007,4,20,110,-2.3,10.9,19.8,-999.9,0,11.3,6.1,330,2007-04-20,0,3.25,176.5,886.2,0,0,0
3031,SUMMERSIDE,2007,4,21,111,-1.2,5.2,13.9,-999.9,0,15,5.6,330,2007-04-21,0,3.25,176.5,900.1,0,0,0
3032,SUMMERSIDE,2007,4,22,112,-3.8,12,21.9,-999.9,0,15.5,5.3,330,2007-04-22,0,3.25,176.5,922,0,0,0
3033,SUMMERSIDE,2007,4,23,113,4.1,18.1,20.8,-999.9,0,34,8.1,330,2007-04-23,6.1,9.35,176.5,942.8,0,0,0
3034,SUMMERSIDE,2007,4,24,114,7.5,15.1,15.4,-999.9,0,27.2,8.2,330,2007-04-24,6.3,15.65,176.5,958.2,0,0,0
3035,SUMMERSIDE,2007,4,25,115,-1.3,10.2,19.1,-999.9,0,14.7,4.6,330,2007-04-25,0,15.65,176.5,977.3,0,0,0
3036,SUMMERSIDE,2007,4,26,116,-1.3,13,21.4,-999.9,0,20,4.4,330,2007-04-26,0.85,16.5,176.5,998.7,0,0,0
3037,SUMMERSIDE,2007,4,27,117,-1.1,11.9,20.5,-999.9,6.9,17.2,5.7,330,2007-04-27,0.4,16.9,183.4,1019.2,0,0,0
3038,SUMMERSIDE,2007,4,28,118,4.1,9.3,13.1,-999.9,0,16.7,8.9,330,2007-04-28,1.7,18.6,183.4,1032.3,0,0,0
3039,SUMMERSIDE,2007,4,29,119,1.5,5.6,11.7,-999.9,0,20.1,7.3,330,2007-04-29,0,18.6,183.4,1044,0,0,0
3040,SUMMERSIDE,2007,4,30,120,0.6,6.1,13.6,-999.9,6.7,8,6.9,330,2007-04-30,0,18.6,190.1,1057.6,0,0,0
3041,SUMMERSIDE,2007,5,1,121,0.1,7.7,16.1,-999.9,0.6,13.1,7.3,330,2007-05-01,0,18.6,190.7,1073.7,0,0.6,16.1
3042,SUMMERSIDE,2007,5,2,122,1.6,14.2,20.8,-999.9,0,12.6,7.7,330,2007-05-02,2.9,21.5,190.7,1094.5,2.9,0.6,36.9
3043,SUMMERSIDE,2007,5,3,123,5.3,10.9,14,-999.9,0,21.3,6.9,330,2007-05-03,3.1,24.6,190.7,1108.5,6,0.6,50.9
3044,SUMMERSIDE,2007,5,4,124,3.2,7.1,11.7,-999.9,0,22.9,6.5,330,2007-05-04,0.15,24.75,190.7,1120.2,6.15,0.6,62.6
3045,SUMMERSIDE,2007,5,5,125,3.4,7.4,11.9,-999.9,0.7,16.3,7,330,2007-05-05,0.4,25.15,191.4,1132.1,6.55,1.3,74.5
3046,SUMMERSIDE,2007,5,6,126,2.3,10.1,16.7,-999.9,0,18.9,7.1,330,2007-05-06,1.2,26.35,191.4,1148.8,7.75,1.3,91.2
3047,SUMMERSIDE,2007,5,7,127,3,20.3,25.1,-999.9,0,22.3,7.2,330,2007-05-07,6.65,33,191.4,1173.9,14.4,1.3,116.3
3048,SUMMERSIDE,2007,5,8,128,6.4,18.2,20.8,-999.9,0,27.9,8.7,330,2007-05-08,7.3,40.3,191.4,1194.7,21.7,1.3,137.1
3049,SUMMERSIDE,2007,5,9,129,6.8,24.8,25.8,-999.9,0,16.5,9,330,2007-05-09,10.8,51.1,191.4,1220.5,32.5,1.3,162.9
3050,SUMMERSIDE,2007,5,10,130,8.7,17.6,18.2,-999.9,0,19.4,10.2,330,2007-05-10,8.15,59.25,191.4,1238.7,40.65,1.3,181.1
3051,SUMMERSIDE,2007,5,11,131,7.9,22.2,23.2,-999.9,7.9,30.7,12.8,330,2007-05-11,10.05,69.3,199.3,1261.9,50.7,9.2,204.3
3052,SUMMERSIDE,2007,5,12,132,6.3,8.6,9.4,-999.9,0,23.7,7.2,330,2007-05-12,2.45,71.75,199.3,1271.3,53.15,9.2,213.7
3053,SUMMERSIDE,2007,5,13,133,-1.1,10.7,21.3,-999.9,0,8.3,5.4,330,2007-05-13,0,71.75,199.3,1292.6,53.15,9.2,235
3054,SUMMERSIDE,2007,5,14,134,-0.5,10.9,21,-999.9,0,13.6,5.6,330,2007-05-14,0.2,71.95,199.3,1313.6,53.35,9.2,256
3055,SUMMERSIDE,2007,5,15,135,4.4,13.7,19,-999.9,0.6,22.2,8.4,330,2007-05-15,4.05,76,199.9,1332.6,57.4,9.8,275
3056,SUMMERSIDE,2007,5,16,136,3,7,12.5,-999.9,6.7,18.1,5.6,330,2007-05-16,0,76,206.6,1345.1,57.4,16.5,287.5
3057,SUMMERSIDE,2007,5,17,137,0.2,4.8,13.5,-999.9,1.3,27.4,6.6,330,2007-05-17,0,76,207.9,1358.6,57.4,17.8,301
3058,SUMMERSIDE,2007,5,18,138,3,11.3,18.2,-999.9,10.2,14.5,9,330,2007-05-18,2.15,78.15,218.1,1376.8,59.55,28,319.2
3059,SUMMERSIDE,2007,5,19,139,4.8,15.2,20.4,-999.9,33.4,16.5,11.7,330,2007-05-19,5,83.15,251.5,1397.2,64.55,61.4,339.6
3060,SUMMERSIDE,2007,5,20,140,5.8,7.5,8.3,-999.9,9.3,11.6,9.5,330,2007-05-20,1.65,84.8,260.8,1405.5,66.2,70.7,347.9
3061,SUMMERSIDE,2007,5,21,141,2.8,9.1,16,-999.9,1.3,17.6,7.8,330,2007-05-21,0.95,85.75,262.1,1421.5,67.15,72,363.9
3062,SUMMERSIDE,2007,5,22,142,2.1,5.7,12.1,-999.9,0,26.2,6.7,330,2007-05-22,0,85.75,262.1,1433.6,67.15,72,376
3063,SUMMERSIDE,2007,5,23,143,-1.4,9.8,21.5,-999.9,0,12.2,6.3,330,2007-05-23,0,85.75,262.1,1455.1,67.15,72,397.5
3064,SUMMERSIDE,2007,5,24,144,4.3,17.8,23.7,-999.9,0,24.4,9.8,330,2007-05-24,6.05,91.8,262.1,1478.8,73.2,72,421.2
3065,SUMMERSIDE,2007,5,25,145,9.5,23.8,24.4,-999.9,2.5,21.2,13,330,2007-05-25,11.65,103.45,264.6,1503.2,84.85,74.5,445.6
3066,SUMMERSIDE,2007,5,26,146,11.3,24.5,23.5,-999.9,0,20.1,13.5,330,2007-05-26,12.9,116.35,264.6,1526.7,97.75,74.5,469.1
3067,SUMMERSIDE,2007,5,27,147,5.5,15.5,20.5,-999.9,2.3,18,7.4,330,2007-05-27,5.5,121.85,266.9,1547.2,103.25,76.8,489.6
3068,SUMMERSIDE,2007,5,28,148,8.5,13.7,14.9,-999.9,4.6,24.8,11.2,330,2007-05-28,6.1,127.95,271.5,1562.1,109.35,81.4,504.5
3069,SUMMERSIDE,2007,5,29,149,8.5,13.5,14.6,-999.9,0,18.8,12.1,330,2007-05-29,6,133.95,271.5,1576.7,115.35,81.4,519.1
3070,SUMMERSIDE,2007,5,30,150,5.7,15.2,20.2,-999.9,0,9.6,9.5,330,2007-05-30,5.45,139.4,271.5,1596.9,120.8,81.4,539.3
3071,SUMMERSIDE,2007,5,31,151,7.2,11,12.8,-999.9,0,16.3,9.8,330,2007-05-31,4.1,143.5,271.5,1609.7,124.9,81.4,552.1
3072,SUMMERSIDE,2007,6,1,152,1.3,20.7,29,-999.9,0,18.7,10.3,330,2007-06-01,6,149.5,271.5,1638.7,130.9,81.4,581.1
3073,SUMMERSIDE,2007,6,2,153,6.6,13.2,16.9,-999.9,0,18.9,7.5,330,2007-06-02,4.9,154.4,271.5,1655.6,135.8,81.4,598
3074,SUMMERSIDE,2007,6,3,154,4.6,15.6,21.9,-999.9,0,15.8,7,330,2007-06-03,5.1,159.5,271.5,1677.5,140.9,81.4,619.9
3075,SUMMERSIDE,2007,6,4,155,5.4,17.2,22.7,-999.9,2.1,20.7,8.8,330,2007-06-04,6.3,165.8,273.6,1700.2,147.2,83.5,642.6
3076,SUMMERSIDE,2007,6,5,156,12,23.5,22.5,-999.9,0,28.8,16.9,330,2007-06-05,12.75,178.55,273.6,1722.7,159.95,83.5,665.1
3077,SUMMERSIDE,2007,6,6,157,15.5,26.5,22,-999.9,5.6,20.9,18.6,330,2007-06-06,16,194.55,279.2,1744.7,175.95,89.1,687.1
3078,SUMMERSIDE,2007,6,7,158,9.2,17.1,18.7,-999.9,0,17.2,11.7,330,2007-06-07,8.15,202.7,279.2,1763.4,184.1,89.1,705.8
3079,SUMMERSIDE,2007,6,8,159,7.8,19.7,22.9,-999.9,0,11.5,9.9,330,2007-06-08,8.75,211.45,279.2,1786.3,192.85,89.1,728.7
3080,SUMMERSIDE,2007,6,9,160,8,25.7,28,-999.9,0,11.8,12.9,330,2007-06-09,11.85,223.3,279.2,1814.3,204.7,89.1,756.7
3081,SUMMERSIDE,2007,6,10,161,11.5,23.7,23.3,-999.9,0,14.5,15.4,330,2007-06-10,12.6,235.9,279.2,1837.6,217.3,89.1,780
3082,SUMMERSIDE,2007,6,11,162,12,17.6,15.8,-999.9,0,22.2,14.9,330,2007-06-11,9.8,245.7,279.2,1853.4,227.1,89.1,795.8
3083,SUMMERSIDE,2007,6,12,163,11.4,14.6,11.9,-999.9,0,23.6,13.3,330,2007-06-12,8,253.7,279.2,1865.3,235.1,89.1,807.7
3084,SUMMERSIDE,2007,6,13,164,8.8,14.3,15.7,-999.9,0,18.8,11.6,330,2007-06-13,6.55,260.25,279.2,1881,241.65,89.1,823.4
3085,SUMMERSIDE,2007,6,14,165,7.4,14.6,17.9,-999.9,0.6,10.1,10.8,330,2007-06-14,6,266.25,279.8,1898.9,247.65,89.7,841.3
3086,SUMMERSIDE,2007,6,15,166,4,23,29.2,-999.9,0,10.5,11,330,2007-06-15,8.5,274.75,279.8,1928.1,256.15,89.7,870.5
3087,SUMMERSIDE,2007,6,16,167,12.9,26.7,24.9,-999.9,0,17.3,18.2,330,2007-06-16,14.8,289.55,279.8,1953,270.95,89.7,895.4
3088,SUMMERSIDE,2007,6,17,168,14.6,24,20.5,-999.9,6.2,24.3,16.4,330,2007-06-17,14.3,303.85,286,1973.5,285.25,95.9,915.9
3089,SUMMERSIDE,2007,6,18,169,12.6,14,7.9,-999.9,0,26.2,12.8,330,2007-06-18,8.3,312.15,286,1981.4,293.55,95.9,923.8
3090,SUMMERSIDE,2007,6,19,170,10.2,14.2,13.4,-999.9,0.6,22.1,11.2,330,2007-06-19,7.2,319.35,286.6,1994.8,300.75,96.5,937.2
3091,SUMMERSIDE,2007,6,20,171,4.7,22.4,28.2,-999.9,9.7,8.4,11.6,330,2007-06-20,8.55,327.9,296.3,2023,309.3,106.2,965.4
3092,SUMMERSIDE,2007,6,21,172,13.1,15.3,9.9,-999.9,6.8,12.6,14.6,330,2007-06-21,9.2,337.1,303.1,2032.9,318.5,113,975.3
3093,SUMMERSIDE,2007,6,22,173,12.2,20.4,19.2,-999.9,0.9,9.4,15.9,330,2007-06-22,11.3,348.4,304,2052.1,329.8,113.9,994.5
3094,SUMMERSIDE,2007,6,23,174,11.5,18,17.1,-999.9,0,9,15.4,330,2007-06-23,9.75,358.15,304,2069.2,339.55,113.9,1011.6
3095,SUMMERSIDE,2007,6,24,175,11.8,20.8,20.1,-999.9,1.2,11.7,16.1,330,2007-06-24,11.3,369.45,305.2,2089.3,350.85,115.1,1031.7
3096,SUMMERSIDE,2007,6,25,176,12.4,24,22.8,-999.9,16,17.2,13.7,330,2007-06-25,13.2,382.65,321.2,2112.1,364.05,131.1,1054.5
3097,SUMMERSIDE,2007,6,26,177,14.5,23.2,19.7,-999.9,0,17.5,18.1,330,2007-06-26,13.85,396.5,321.2,2131.8,377.9,131.1,1074.2
3098,SUMMERSIDE,2007,6,27,178,16.3,24.6,19.3,-999.9,23.6,16.5,14.7,330,2007-06-27,15.45,411.95,344.8,2151.1,393.35,154.7,1093.5
3099,SUMMERSIDE,2007,6,28,179,11.7,19.1,18.2,-999.9,0,15,15,330,2007-06-28,10.4,422.35,344.8,2169.3,403.75,154.7,1111.7
3100,SUMMERSIDE,2007,6,29,180,12.8,20.4,18.4,-999.9,0,14.5,14.1,330,2007-06-29,11.6,433.95,344.8,2187.7,415.35,154.7,1130.1
3101,SUMMERSIDE,2007,6,30,181,11.4,19.6,19.1,-999.9,0,14.2,13.4,330,2007-06-30,10.5,444.45,344.8,2206.8,425.85,154.7,1149.2
3102,SUMMERSIDE,2007,7,1,182,10.2,20.2,21.1,-999.9,0,13.3,12.7,330,2007-07-01,10.2,454.65,344.8,2227.9,436.05,154.7,1170.3
3103,SUMMERSIDE,2007,7,2,183,11.3,16.5,15.2,-999.9,0.6,11.5,13.2,330,2007-07-02,8.9,463.55,345.4,2243.1,444.95,155.3,1185.5
3104,SUMMERSIDE,2007,7,3,184,7.3,19.4,23.1,-999.9,0,8.5,11.9,330,2007-07-03,8.35,471.9,345.4,2266.2,453.3,155.3,1208.6
3105,SUMMERSIDE,2007,7,4,185,10.6,24,24.3,-999.9,0,16.6,14.6,330,2007-07-04,12.3,484.2,345.4,2290.5,465.6,155.3,1232.9
3106,SUMMERSIDE,2007,7,5,186,14.5,19.7,15.1,-999.9,8.9,25.2,15.6,330,2007-07-05,12.1,496.3,354.3,2305.6,477.7,164.2,1248
3107,SUMMERSIDE,2007,7,6,187,14.4,21.6,17.7,-999.9,0,13.9,18.5,330,2007-07-06,13,509.3,354.3,2323.3,490.7,164.2,1265.7
3108,SUMMERSIDE,2007,7,7,188,15.5,22,16.8,-999.9,0.6,13.5,18.2,330,2007-07-07,13.75,523.05,354.9,2340.1,504.45,164.8,1282.5
3109,SUMMERSIDE,2007,7,8,189,13.6,19.4,15.9,-999.9,2.6,14.6,15.3,330,2007-07-08,11.5,534.55,357.5,2356,515.95,167.4,1298.4
3110,SUMMERSIDE,2007,7,9,190,11.7,17.5,15.8,-999.9,0,15.3,13.1,330,2007-07-09,9.6,544.15,357.5,2371.8,525.55,167.4,1314.2
3111,SUMMERSIDE,2007,7,10,191,12.2,19.5,17.7,-999.9,0,12.3,14.7,330,2007-07-10,10.85,555,357.5,2389.5,536.4,167.4,1331.9
3112,SUMMERSIDE,2007,7,11,192,13,25.1,22.8,-999.9,0,21.1,18.8,330,2007-07-11,14.05,569.05,357.5,2412.3,550.45,167.4,1354.7
3113,SUMMERSIDE,2007,7,12,193,19.2,23.3,13.2,-999.9,4.4,22.8,23,330,2007-07-12,16.25,585.3,361.9,2425.5,566.7,171.8,1367.9
3114,SUMMERSIDE,2007,7,13,194,16.9,25.7,19.3,-999.9,0,12.6,20.3,330,2007-07-13,16.3,601.6,361.9,2444.8,583,171.8,1387.2
3115,SUMMERSIDE,2007,7,14,195,14.9,25.2,20.9,-999.9,0,16.2,16,330,2007-07-14,15.05,616.65,361.9,2465.7,598.05,171.8,1408.1
3116,SUMMERSIDE,2007,7,15,196,15.5,26.3,21.3,-999.9,0,22.6,19.2,330,2007-07-15,15.9,632.55,361.9,2487,613.95,171.8,1429.4
3117,SUMMERSIDE,2007,7,16,197,18.1,26.1,18.3,-999.9,0,19,20.3,330,2007-07-16,17.1,649.65,361.9,2505.3,631.05,171.8,1447.7
3118,SUMMERSIDE,2007,7,17,198,15.2,27.1,22.2,-999.9,0,14.2,17.8,330,2007-07-17,16.15,665.8,361.9,2527.5,647.2,171.8,1469.9
3119,SUMMERSIDE,2007,7,18,199,15.3,26.1,21.1,-999.9,5.3,14,18.3,330,2007-07-18,15.7,681.5,367.2,2548.6,662.9,177.1,1491
